Target3,PSTNPSS1,PSTNPSS2,PSTNPSS3,PSTNPSS4,PSTNPSS5,PSTNPSS6,PSTNPSS7,PSTNPSS8,PSTNPSS9,PSTNPSS10,PSTNPSS11,PSTNPSS12,PSTNPSS13,PSTNPSS14,PSTNPSS15,PSTNPSS16,PSTNPSS17,PSTNPSS18,PSTNPSS19,PSTNPSS20,PSTNPSS21,PSTNPSS22,PSTNPSS23,PSTNPSS24,PSTNPSS25,PSTNPSS26,PSTNPSS27,PSTNPSS28,PSTNPSS29,PSTNPSS30,PSTNPSS31,PSTNPSS32,PSTNPSS33,PSTNPSS34,PSTNPSS35,PSTNPSS36,PSTNPSS37,PSTNPSS38,PSTNPSS39
0,-0.005798815,-0.005789535,0.00111893,0.001138816,-0.001169308,-1.46E-05,0.005723248,-0.002316079,0.001140142,0.001138816,-0.00347213,-0.004642764,-0.002328011,0.003428381,0.012627736,-0.002339943,-1.59E-05,-0.001173286,0.005737831,0.012648948,-1.06E-05,0.002294867,0.004597689,-1.33E-05,0.009188749,-0.003464176,-0.003464176,0.004585757,0.00803535,0.001144119,-0.001169308,-0.001165331,-0.005777603,0.002284261,0.006884602,0.001136165,-0.001170634,0.003438986,0.003440312
0,-1.06E-05,0.001146771,-7.95E-06,-1.19E-05,0.002288239,-0.00922587,0.011491571,-0.002314753,0.002296193,-0.003461524,-0.002314753,-0.00117196,-0.003480085,-0.009228522,-0.009240453,-0.008096334,-1.72E-05,0.002284261,0.00228161,0.008026069,0.004587083,0.006887253,0.003436335,0.004587083,0.001141468,-1.59E-05,0.004575151,0.001120256,0.00112821,0.003432358,0.001141468,-1.59E-05,-0.003468153,-0.001166657,-0.004620227,-0.00348141,-0.001191846,0.005740482,0.005735179
0,-0.00347213,0.005736505,-0.001179914,0.017216144,-0.006950889,-0.008104289,-0.011547252,-0.003494668,-0.006942935,0.003424403,0.002267027,-0.004642764,0.003423078,0.009178143,0.005743134,0.003425729,0.004567197,0.002264375,0.010314308,0.008036675,-0.00348141,0.010339497,-0.006958844,-0.002326685,0.002278958,-0.008085728,0.002289564,0.006884602,-0.001165331,0.003432358,0.005733854,-0.003494668,-0.018457043,-0.002341268,-0.002312102,0.001140142,-0.005766997,-0.006923048,-0.004622878
0,-0.013844771,-0.002318731,-1.19E-05,-9.28E-06,0.009195378,-0.005770975,-0.002310776,-0.008076448,-0.00346285,0.003444289,-0.001167983,-0.004620227,-0.003480085,0.004587083,-9.28E-06,0.002294867,0.012640993,0.010342149,0.004595037,-0.005768323,0.003450918,0.004597689,-0.005781581,-0.001170634,-2.25E-05,0.018404013,0.017254591,-0.002318731,0.003437661,-7.95E-06,0.004599015,-0.005766997,-0.00462553,-0.01037927,-0.010377944,-1.72E-05,0.003444289,-0.003461524,-0.008068493
0,-0.00347213,-0.005780255,-1.86E-05,-0.003468153,-0.014983587,0.009184772,0.017245311,0.004589734,-0.001166657,0.006885927,0.004584431,0.012646296,-0.001170634,0.003421752,-1.33E-05,0.009196704,0.004596363,0.004592386,-1.72E-05,0.002293541,0.00574446,0.005740482,-0.004621552,-0.002314753,-0.003464176,-0.004614924,-0.003464176,-0.005764346,0.002297519,-0.009220567,-0.00808838,-0.006940283,0.001133513,0.001132188,-0.006928351,0.009174166,-0.001191846,0.005707339,0.003411146
0,0.001114953,0.006864716,0.005735179,0.001133513,-0.001166657,-0.004620227,0.004593712,0.005727225,0.003425729,0.01722675,-0.003492016,-0.016152896,-0.00808838,-2.78E-05,-0.004640113,0.004568523,0.001121582,-0.009240453,-0.008075122,-0.013834165,0.001134839,-0.003484062,-0.006958844,-0.015000822,-0.005792187,-0.003486713,-0.004638787,-0.012696674,-0.004628181,-0.012694023,-0.023061361,-0.010389876,0.001132188,-1.46E-05,-0.002328011,-0.004620227,-0.00230945,-1.06E-05,-0.004621552
0,-0.00230945,0.008040653,0.002285587,-0.001174611,-0.005766997,-0.004616249,-0.002313428,0.01609854,0.020706835,0.013790415,0.004592386,0.003436335,-0.00808838,-0.004622878,0.001133513,0.00229089,-1.99E-05,-0.004629507,0.001133513,0.001132188,-0.003492016,-0.003484062,-0.006958844,-0.004649393,-0.001179914,-0.004636136,-0.010381921,0.006884602,-0.001165331,0.003432358,-0.00116268,-0.004616249,-0.001161354,0.004589734,-2.12E-05,-0.001164005,0.001140142,0.011495548,0.010336846
0,-0.006929677,-0.011543275,0.00340982,-0.006941609,-0.002325359,0.009196704,-0.002322708,0.004585757,-0.001166657,-0.00117196,-2.65E-05,0.002286913,0.004592386,0.006896533,-0.011531343,0.003440312,0.002286913,-0.005773626,-0.003465501,-0.003469479,-1.06E-05,-0.001166657,-0.009229847,0.001140142,0.003442964,0.005745785,-0.003465501,-0.005764346,0.003442964,-0.004621552,0.003437661,0.003437661,-1.72E-05,-0.002313428,-0.004620227,-0.010377944,-0.010391201,0.008031372,-0.005765672
0,0.001114953,-0.005789535,0.00111893,-0.00233464,-0.006942935,-0.004642764,-0.017302318,0.001112301,-0.006927026,-0.001173286,0.004584431,0.005731202,0.005735179,0.013782461,0.012627736,0.008026069,-3.05E-05,-0.012698,-0.019598511,-0.013839468,-0.008089705,-0.003484062,-0.006958844,-0.015000822,-0.009232499,-0.004618901,-0.006923048,-0.006928351,-0.003485388,-0.011556532,-0.001178589,-1.46E-05,-0.001173286,-0.005786884,0.01263569,0.011475662,-0.010404459,0.003433684,0.00458178
0,0.012634364,0.002284261,-2.39E-05,-0.001177263,-0.006950889,-0.002335965,-0.005785558,0.001124233,-2.65E-05,-0.001160028,-1.46E-05,-0.005769649,-0.008096334,-0.017312924,-0.003468153,-0.013830188,0.002288239,0.004592386,-1.72E-05,0.011500851,-0.004621552,-1.59E-05,-0.006958844,-0.002326685,-0.004626855,0.005745785,0.008052584,0.005747111,0.009198029,0.006889905,0.00804463,0.001120256,0.010327565,-0.01037927,-0.010377944,0.00112821,0.003433684,0.006887253,-0.004640113
0,-0.002326685,-0.005780255,-1.86E-05,-0.003468153,0.001117604,-0.012704629,-0.006941609,0.014950444,-0.008072471,0.006897859,0.008038001,0.001120256,0.001121582,-0.002335965,-0.004630833,-0.001173286,-0.004618901,0.010348777,-1.33E-05,0.001126885,-0.005781581,-0.003488039,-0.003490691,-0.004649393,-0.010405784,-0.012698,-0.003478759,0.002282936,0.016099866,0.00228161,-0.01614229,0.001129536,0.013790415,0.001132188,-0.006928351,0.009174166,0.00228161,0.003440312,0.004593712
0,-0.002318731,0.003441638,0.002293541,-0.005773626,0.005745785,-0.004616249,-9.28E-06,-1.99E-05,0.003437661,0.006885927,-0.00347213,0.008045956,-0.002312102,-0.004616249,0.002286913,0.005733854,0.003436335,0.003432358,-1.46E-05,-0.005768323,0.014949118,0.001130862,0.002263049,0.003433684,0.002278958,0.006893882,0.003413797,-0.008081751,-0.003473456,-0.001167983,-1.86E-05,0.008043304,0.003438986,-0.001164005,-0.009233825,0.004585757,0.001137491,0.002289564,0.009196704
0,-0.008084402,0.011479639,-0.005784232,-0.004636136,-0.004632158,-0.00922587,0.011491571,-0.003474782,-0.002322708,-0.004626855,0.001137491,-0.005784232,0.001121582,0.004585757,-0.001169308,-0.002320056,-0.00233464,0.003432358,0.001120256,0.001132188,0.001121582,-0.013856703,-0.003490691,-0.004649393,-0.001179914,-0.001170634,0.001134839,0.002286913,0.01609854,0.003438986,-1.46E-05,-0.004618901,-0.001173286,0.014927906,0.006884602,0.005747111,-0.004616249,-1.33E-05,0.003441638
0,0.005737831,-0.002318731,0.008040653,-0.006941609,-0.002325359,-0.008104289,-0.011547252,-0.003494668,-0.006927026,0.003440312,0.008038001,-0.002342594,-0.008101637,0.002273655,-0.009239128,0.003432358,-0.005782906,-0.003477433,-0.011535321,-0.012687394,-0.006945586,0.002288239,0.010338171,0.001136165,-0.002333314,-0.005790861,0.003413797,0.010319611,0.005712642,-0.011556532,-0.001191846,0.001120256,-0.006937632,-0.013843445,-0.001183892,0.004580454,0.001124233,0.005727225,-1.46E-05
0,-0.008069819,-0.002320056,-0.006927026,-0.001174611,-2.25E-05,0.00112821,-0.009241779,-0.00117196,-2.65E-05,0.013790415,0.003420426,0.003440312,0.005743134,-0.003473456,0.016093237,-0.001173286,-0.004618901,-0.005768323,-0.002320056,0.001124233,0.012643645,-0.006928351,-0.005781581,-0.006933654,0.005741808,0.005740482,-0.002325359,0.010319611,0.011490245,-2.25E-05,-0.001169308,0.001129536,-0.001170634,-0.003473456,0.003427055,0.009194052,0.001140142,-7.95E-06,-0.008068493
0,0.00112821,0.005745785,0.001132188,-0.001165331,0.004597689,0.002293541,-1.33E-05,-0.002316079,-2.65E-05,0.013790415,0.003420426,-2.52E-05,0.003423078,0.008040653,0.005741808,0.002280284,0.004567197,0.002274981,0.00459106,0.001126885,-0.004629507,-0.010380595,-0.008072471,-2.39E-05,-0.005774952,0.00803535,0.013791741,-0.001169308,0.004588409,0.002286913,-0.008072471,-1.33E-05,-0.003468153,-0.001174611,-0.002312102,-0.005776278,-0.00462553,-0.003461524,0.002292216
0,0.006883276,-0.001173286,-0.003474782,-0.002326685,0.00458178,0.004585757,0.017245311,0.004579129,-0.002324034,0.005741808,-7.95E-06,-1.33E-05,-0.001161354,0.005747111,0.006889905,0.010346126,0.005737831,0.001129536,-0.002324034,-0.002312102,-0.002310776,0.00574446,-0.004629507,-0.024230669,0.003432358,0.00111893,-0.002317405,0.006889905,-0.002313428,0.002296193,0.005748437,0.004592386,-0.005765672,-0.013843445,-0.001183892,0.004580454,0.002286913,0.006880624,-0.00346285
0,-0.008084402,-0.010395179,-0.0057723,0.001133513,0.001130862,0.005732528,-0.002322708,-0.008071145,-0.00576302,-0.001160028,-0.004618901,-0.003465501,-0.001170634,-0.006929677,0.001133513,-0.004622878,0.008038001,-0.001173286,-0.004618901,-0.020749259,-0.004624204,0.003437661,0.002288239,-0.004622878,0.003441638,0.009198029,-0.006923048,0.010338171,0.010343474,-0.001167983,-1.86E-05,-0.003468153,-0.003464176,0.013802347,0.005743134,-0.003464176,-1.72E-05,0.013785112,0.003411146
0,-1.06E-05,0.001141468,-0.003470804,-0.002326685,-0.005766997,0.004595037,0.002292216,0.017240008,0.013794393,0.00574446,-1.86E-05,-0.006919071,-1.59E-05,-7.95E-06,0.008034024,0.008026069,0.005737831,-1.72E-05,0.008047281,0.008039327,-0.003465501,-0.00462553,0.001140142,0.004583106,0.006885927,-0.009231173,-0.003473456,0.003442964,-0.003473456,-0.001167983,-0.001178589,0.008041978,0.004592386,-0.00576302,-0.001158702,0.00574446,0.006888579,-0.010393853,-0.004640113
0,-0.002310776,0.00804463,0.002276307,-0.008093683,0.002285587,-0.001164005,0.006892556,0.004585757,0.005737831,0.006885927,0.003437661,0.00459106,-0.001178589,0.003421752,-1.33E-05,0.005733854,0.010336846,0.005725899,0.001133513,0.004579129,0.008031372,-0.004630833,-0.004629507,-0.006933654,-0.002333314,-0.012698,-0.003478759,-1.33E-05,0.003442964,-0.006923048,-0.006917745,0.008041978,0.003442964,0.002284261,-0.005793512,-0.001164005,0.002284261,0.008040653,-0.005765672
0,-0.00347213,0.005736505,-0.001179914,0.017216144,0.005737831,-7.95E-06,-0.005769649,0.004585757,-0.001166657,-0.002313428,-2.39E-05,-0.003469479,-0.009229847,-0.004622878,0.001126885,0.002280284,-1.86E-05,0.004592386,-0.008087054,0.010322262,-0.0057723,-0.004613598,0.004597689,-1.33E-05,-0.005774952,-0.001165331,0.002288239,0.005748437,0.002288239,-0.009228522,-0.012682091,-0.020743956,0.001133513,0.00689123,0.002292216,-1.99E-05,0.00228161,-0.003461524,-0.008068493
0,0.006893882,0.002284261,0.001136165,-1.19E-05,-0.003470804,-0.012704629,-0.006941609,0.003437661,0.006887253,-1.46E-05,0.003440312,0.00804463,-0.003461524,-0.004616249,-0.005782906,0.008026069,0.005737831,-1.59E-05,0.001133513,0.001132188,0.006897859,-0.004613598,-0.006921723,0.001129536,-0.006950889,0.002265701,-0.004626855,-0.001169308,-0.006919071,0.004587083,-2.25E-05,-0.003494668,-0.018457043,-0.002341268,-0.002325359,-0.002318731,0.003433684,0.004588409,0.003440312
0,-0.002310776,-0.001164005,-0.002312102,-0.004636136,0.008038001,-0.001165331,0.002294867,-0.008076448,-0.00346285,-0.001164005,-0.003468153,0.003436335,-0.004626855,-0.003473456,0.016093237,-1.72E-05,0.008041978,-1.59E-05,-0.002324034,-0.004617575,0.002292216,0.009196704,-0.003484062,-0.002317405,0.009187423,-0.006931003,0.006887253,-0.008080425,-0.010384573,0.003438986,0.006895208,0.004592386,-0.00116268,0.002296193,-0.002308125,-1.72E-05,-2.25E-05,0.002282936,-0.010381921
0,-0.002310776,-0.001164005,0.00228161,-0.002321382,-0.004621552,-0.001169308,0.005723248,-0.002316079,-0.001164005,-0.003465501,-0.003468153,0.003436335,-0.004626855,0.008039327,0.006884602,-0.003474782,-0.001167983,0.00111893,0.008047281,0.003445615,-0.002317405,0.010339497,-0.006958844,-0.002326685,-0.004626855,-0.001170634,-0.003473456,-0.013847422,0.005712642,0.011479639,-0.002314753,-1.59E-05,-0.003468153,-0.001174611,-0.001183892,0.004580454,-0.010391201,0.008031372,0.009186098
0,-0.00808838,-0.006928351,0.009188749,-0.002316079,0.002285587,-0.005770975,-0.002313428,-1.33E-05,-0.008100311,0.004576477,0.003432358,-0.010389876,-0.004617575,-0.009229847,-0.011531343,0.003425729,0.004567197,0.002264375,-0.005777603,-0.003477433,0.008039327,-0.010380595,-0.002320056,0.01264497,-0.006950889,0.002265701,-3.58E-05,-0.003485388,-0.00348141,0.008020766,-0.001178589,0.003442964,-0.001165331,0.003431032,-0.005776278,-0.002320056,-1.72E-05,0.013785112,0.001099044
0,-0.006929677,-0.002335965,0.002276307,-0.008093683,-0.003476107,-0.008083077,-0.011547252,-0.003494668,0.002260398,0.002280284,-0.004618901,-0.003465501,0.010346126,0.008040653,-0.003466827,0.006899185,0.010336846,0.008041978,0.013794393,0.00112821,-0.008089705,-0.003484062,-0.006958844,-0.015000822,-0.009232499,-3.05E-05,0.001136165,-0.001169308,-0.006919071,-0.002320056,-0.009227196,-0.006940283,-0.018459695,-0.003480085,0.01263569,-2.65E-05,0.005732528,0.001129536,0.001099044
0,0.002294867,0.003441638,0.001141468,-0.002312102,0.010340823,0.001140142,-0.002314753,-0.004614924,-0.006928351,-0.00347213,-0.005777603,0.002268352,-0.001178589,0.003421752,-1.33E-05,0.009196704,0.001142794,-0.005773626,-0.003465501,-0.012687394,-0.006945586,0.002288239,0.003445615,-0.003461524,0.001134839,0.002280284,0.001134839,-0.005764346,0.003442964,0.009196704,0.013799696,0.005735179,0.013790415,-0.003482736,-0.008076448,-1.59E-05,-9.28E-06,0.002289564,0.001137491
0,0.006897859,0.004589734,-0.011533995,-0.004641439,0.008038001,-0.001165331,0.002294867,-0.008076448,0.002288239,0.003431032,0.019550784,0.005731202,0.001134839,-0.004622878,-0.003469479,0.001129536,0.001137491,0.002289564,0.003441638,-0.012687394,-0.002342594,-0.00464409,0.008043304,0.004587083,-1.06E-05,-0.004613598,-0.004621552,-1.33E-05,-0.004618901,0.001140142,-0.009227196,-0.001166657,0.001130862,-0.001169308,0.002286913,-0.00348141,-0.001191846,0.005707339,0.003411146
0,-0.006929677,-0.002335965,0.002276307,-0.008093683,0.001117604,0.011484942,0.005723248,-0.003494668,-0.006942935,-1.99E-05,-0.010375292,-0.003466827,0.003442964,0.011495548,-0.003468153,0.012648948,0.003438986,0.00228161,0.008047281,0.004579129,0.008031372,-0.004613598,0.00460034,-0.002321382,-0.001161354,-0.004613598,-0.004621552,-0.013836817,-0.010384573,0.001130862,-0.012692697,-0.020743956,-0.018457043,-0.002341268,-0.001183892,-0.016144941,-0.00808838,-0.005766997,-0.005765672
0,-0.013844771,-0.006928351,-0.008079099,-0.002324034,-0.001174611,0.009183446,0.003429706,0.001114953,-0.008100311,-0.004646742,-0.009236476,-0.005770975,0.001133513,-0.009228522,-0.009240453,0.001129536,0.003436335,-0.002312102,-0.019598511,-0.020749259,-0.004621552,0.001133513,0.004597689,-0.003461524,0.001134839,0.002265701,0.004575151,0.003440312,0.006892556,0.008051259,0.004580454,-1.99E-05,0.001120256,0.001132188,-0.001164005,-2.92E-05,0.011475662,0.005740482,0.005735179
0,-0.008084402,0.011479639,0.011471685,-0.008093683,-0.014983587,0.009184772,0.017245311,0.017240008,0.013794393,0.004575151,0.001132188,0.001120256,0.001121582,-0.008075122,-1.99E-05,0.002289564,-0.005789535,-1.99E-05,0.001120256,0.003435009,-0.002342594,-0.00464409,-0.006958844,-0.004649393,-0.010405784,-0.004622878,-0.00117196,0.001132188,0.005712642,-0.001175937,0.013787764,0.004584431,-0.001169308,-0.004620227,-0.003484062,-0.013847422,0.00228161,0.002276307,-0.013832839
0,-0.001177263,-0.001157377,-0.003460198,-0.001177263,0.008020766,0.010332868,0.001124233,0.001114953,-0.008100311,-0.004646742,-0.009236476,0.001132188,0.003440312,0.004585757,0.012638342,0.002280284,0.004567197,0.002264375,-0.010391201,0.003440312,0.004592386,0.001144119,-0.003490691,-0.015000822,-0.005792187,0.002265701,-3.58E-05,-0.002321382,-0.001169308,-0.009220567,-0.00808838,-0.006940283,-0.018459695,-0.003480085,-0.002328011,-0.016144941,-0.00808838,-2.65E-05,-2.92E-05
0,0.001133513,0.002289564,-0.00346285,0.004592386,0.00229089,-0.003465501,0.003433684,0.001124233,0.001140142,-0.002312102,0.003446941,-0.003469479,-0.0057723,0.004588409,0.010348777,0.012648948,-1.86E-05,-0.003477433,-1.06E-05,0.00574446,-0.005765672,-0.006917745,0.00689123,0.001130862,-0.003464176,0.005745785,0.013791741,-2.52E-05,-0.002324034,-2.25E-05,0.011503503,0.017259894,0.004592386,-0.00576302,0.002296193,0.012651599,-0.002314753,0.001144119,-0.004617575
0,-2.78E-05,-0.005764346,-7.95E-06,0.001142794,-0.001164005,-0.004616249,-0.002308125,-0.002308125,0.002292216,-0.002317405,0.004592386,-0.00116268,-0.003480085,0.004587083,-2.39E-05,0.002280284,0.002286913,-0.002313428,-0.006923048,0.001129536,-0.004629507,-0.010380595,-0.005768323,-9.28E-06,-0.002317405,-0.004636136,0.006887253,0.008047281,0.005735179,-1.19E-05,-0.001166657,-0.003469479,-0.00348141,0.002285587,0.004583106,-0.010377944,-0.001166657,0.002276307,0.004592386
0,-0.003473456,-0.002318731,0.001132188,-0.0069257,-0.012683417,0.001132188,0.001133513,0.005735179,0.006883276,-1.99E-05,-0.001161354,0.012646296,-0.001178589,-0.006929677,0.001133513,0.00229089,-1.99E-05,0.006896533,0.001137491,0.001126885,-0.005781581,-0.011552555,-0.002325359,0.010338171,0.009188749,0.008038001,-0.002325359,-0.003485388,0.009198029,0.002286913,-0.001166657,0.006887253,-0.010375292,-0.004614924,-0.002321382,-2.65E-05,0.005736505,0.008040653,0.008045956
0,0.001136165,-1.19E-05,-1.33E-05,-0.0069257,-0.012683417,-0.005770975,-0.003466827,0.004592386,0.010343474,-0.004646742,-0.009236476,0.001133513,-0.005773626,0.008043304,0.001126885,-0.003473456,-0.005789535,-0.003484062,0.00459106,0.003445615,-0.002317405,-0.0057723,-0.013846097,-0.006933654,-0.002333314,-0.012698,-0.004616249,0.008045956,0.001132188,-0.009243105,-1.33E-05,0.005747111,-0.002313428,0.003440312,0.006893882,0.004589734,-1.72E-05,-0.005770975,-0.005790861
0,0.012634364,0.002289564,0.003437661,-0.001173286,-0.001164005,-0.005770975,-0.002313428,-1.33E-05,-2.92E-05,-0.001165331,0.006892556,-0.005766997,-0.008096334,0.003421752,0.008034024,-0.002339943,-0.005789535,-0.003477433,-1.06E-05,-0.002308125,0.003435009,-0.013856703,0.002288239,0.003441638,0.00459106,0.009187423,-0.001164005,-0.013836817,-0.006919071,-0.002320056,-0.009227196,-0.006940283,0.001133513,0.011488919,0.005743134,0.00574446,0.006888579,-0.010393853,-0.006924374
0,0.003444289,-0.004620227,0.001141468,0.001142794,-2.25E-05,-0.001169308,0.008043304,0.003444289,-0.005764346,-0.001157377,0.004597689,-0.010371315,0.003446941,0.008043304,0.001126885,0.002292216,0.005737831,-0.003468153,0.003428381,0.003416449,-2.92E-05,0.012640993,-0.001166657,-0.002326685,-0.004626855,0.005743134,-0.001164005,-2.12E-05,0.00228161,-2.25E-05,-0.001169308,0.004592386,-0.00116268,0.002296193,-0.002308125,-0.005765672,-0.005770975,0.001130862,0.009190075
0,-0.0057723,-0.004620227,-2.39E-05,-0.002316079,0.002285587,0.001132188,-1.46E-05,0.001129536,-0.001166657,-0.001161354,0.00229089,0.003436335,-0.003470804,-0.008085728,-0.005782906,0.008026069,-3.05E-05,-0.012698,0.005727225,-0.004650719,-0.001169308,0.004587083,-0.001164005,-0.008091031,-0.010405784,-0.012698,-0.005777603,-0.002318731,-0.003473456,-0.001167983,-0.001191846,-0.00462553,0.004595037,0.013802347,0.005743134,-0.003464176,0.008039327,-0.006919071,-0.004617575
0,0.001114953,-0.005789535,0.00111893,-0.004636136,-0.002338617,-0.002317405,0.003431032,-0.003474782,-0.002322708,-0.001165331,-0.003468153,0.003436335,0.005721922,0.013782461,0.003420426,0.004573826,-0.00233464,0.002264375,0.010314308,-0.004650719,-0.002342594,-0.010380595,-0.008072471,-2.39E-05,0.006884602,0.002265701,-3.58E-05,-0.002321382,0.00803535,0.006887253,0.003424403,0.002273655,0.003417775,-0.003473456,0.003427055,0.001126885,0.001126885,0.002282936,-0.010381921
